,latitude,longitude,State Code,State Name,District Code,District Name,Sub District Code,Sub District Name,Village Code,Village Name,CD Block Code,CD Block Name,Gram Panchayat Code,Gram Panchayat Name,Reference Year,Sub District Head Quarter (Name),Sub District Head Quarter (Distance in km),District Head Quarter  (Name),District Head Quarter  (Distance in km),Nearest Statutory Town  (Name),Nearest Statutory Town (Distance in km),Within the State/UT (Name),Within the State/UT (Distance in km),"Outside the State/UT, if nearest one is not within the State/UT (Name)","Outside the State/UT distance, if nearest one is not within the State/UT (Distance in km)",Total Geographical Area (in Hectares),Total   Households ,Total Population of Village,Total Male Population of Village,Total Female Population of Village,Total Scheduled Castes Population of Village,Total Scheduled Tribes Population of Village,Community Health Centre (Numbers),Primary Health Centre (Numbers),Primary Heallth Sub Centre (Numbers),Maternity And Child Welfare Centre (Numbers),TB Clinic (Numbers),Hospital Allopathic (Numbers),Hospiltal Alternative Medicine (Numbers),Dispensary (Numbers),Veterinary Hospital (Numbers),Mobile Health Clinic (Numbers),Family Welfare Centre (Numbers),Non Government Medical facilities Out Patient (Numbers),Non Government Medical facilities In And Out Patient (Numbers),Non Government Medical facilities Charitable (Numbers),Non Government Medical facilities Medical Prctitioner with MBBS Degree (Numbers) ,Non Government Medical facilities Medical Prctitioner with other Degree (Numbers)  ,Non Government Medical facilities Medical Practitioner with no  Degree (Numbers) ,Non Government Medical facilities Traditional Practitioner and Faith  Healer (Numbers) ,Non Government Medical facilities Medicine Shop (Numbers) ,Non Government Medical facilities Others (Numbers),Village Pin Code (Status A(1)/NA(2)),PIN Code,Telephone (landlines) (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Railway Station (Status A(1)/NA(2)),National Highway (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  .1",State Highway (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  .2",Major District Road (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  .3",Other District Road (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  .4",Black Topped (pucca) Road (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  .5",All Weather Road (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  .6",Navigable Waterways (River/Canal) (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  .7",Foothpath (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  .8",ATM (Status A(1)/NA(2)),Nearest Facility Distance (in Km) ,Commercial Bank (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  .9",Cooperative Bank (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  .10",Agricultural Credit Societies (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  .11",Self - Help Group (SHG) (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  .12",Public Distribution System (PDS) Shop (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  .13",Mandis/Regular Market (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  .14",Weekly Haat (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  .15",Nutritional Centres-Anganwadi Centre (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  .16",Nutritional Centres-Others (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  .17",Community Centre with/without TV (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  .18",Sports Field (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  .19",Sports Club/Recreation Centre (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  .20",Cinema/Video Hall (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  .21",Public Library (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  .22",Public Reading Room (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  .23",Assembly Polling Station (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  .24",Birth and Death Registration Office (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  .25",Nearest Town Name,Nearest Town Distance from Village (in Km.)
578,21.1752914,70.5127345,24,GUJARAT,475,Surendranagar,3791,Lakhtar,512200,Devaliya,70,Lakhtar,41,DEVALIYA,2009,LAKHTAR,11,SURENDRANAGAR,25,SURENDRANAGAR,25,GUJARAT,25,,,1397.33,269,1620,833,787,409,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,382775,1,,2,2,c,2,c,1,,1,,1,,1,,2,c,1,,2,c,1,,2,c,1,,1,,1,,2,c,2,c,1,,1,,2,c,2,c,2,c,2,c,2,c,2,a,1,,1,,SURENDRANAGAR,25
579,22.7871503,71.4893013,24,GUJARAT,475,Surendranagar,3792,Wadhwan,512205,Khodu,71,Wadhwan,3,KHODU,2009,WADHWAN,26,SURENDRANAGAR,17,SURENDRANAGAR,17,GUJARAT,17,,,4056.32,1156,6060,3066,2994,1027,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,363040,1,,2,2,c,2,c,2,c,1,,1,,1,,2,c,1,,2,c,1,,2,c,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,c,2,c,2,c,2,c,1,,1,,SURENDRANAGAR,17
580,22.8169313,72.4719675,24,GUJARAT,475,Surendranagar,3792,Wadhwan,512236,Rai,71,Wadhwan,34,RAI,2009,WADHWAN,13,SURENDRANAGAR,21,WADHWAN,13,GUJARAT,13,,,551,125,704,363,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,363030,1,,2,2,c,2,c,1,,1,,2,c,1,,2,c,1,,2,c,2,c,2,c,2,c,1,,1,,2,c,2,c,1,,1,,2,c,2,c,2,c,2,c,2,c,2,c,1,,1,,WADHWAN,13
581,20.977091,70.6633175,24,GUJARAT,475,Surendranagar,3792,Wadhwan,512240,Rampara,71,Wadhwan,38,RAMPARA,2009,WADHWAN,17,SURENDRANAGAR,25,WADHWAN,17,GUJARAT,17,,,3916.74,1171,5457,2770,2687,491,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,363435,1,,2,2,c,2,c,1,,1,,1,,1,,2,c,1,,2,c,1,,2,c,1,,1,,1,,2,c,2,c,1,,1,,2,c,2,c,2,c,2,c,2,c,2,c,1,,1,,WADHWAN,17
582,22.5092561,73.0036295,24,GUJARAT,475,Surendranagar,3792,Wadhwan,512243,Vadod,71,Wadhwan,41,VADOD,2009,WADHWAN,16,SURENDRANAGAR,23,WADHWAN,16,GUJARAT,16,,,2004.26,583,3060,1556,1504,536,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,363421,1,,2,1,,2,c,1,,1,,1,,1,,2,c,1,,2,c,1,,2,c,1,,1,,1,,2,c,2,c,1,,1,,2,c,2,c,2,c,2,c,2,c,2,c,1,,1,,WADHWAN,16
583,22.5417111,71.6332193,24,GUJARAT,475,Surendranagar,3792,Wadhwan,512247,Vastadi,71,Wadhwan,45,VASTADI,2009,WADHWAN,23,SURENDRANAGAR,25,WADHWAN,23,GUJARAT,23,,,2907.06,1189,6056,3131,2925,411,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,363410,1,,2,1,,2,c,2,c,1,,1,,1,,2,c,1,,2,b,2,b,2,b,1,,1,,1,,2,c,2,c,1,,1,,2,b,2,b,2,b,2,b,2,b,2,b,1,,1,,WADHWAN,23
584,21.7874041,71.4944952,24,GUJARAT,475,Surendranagar,3793,Muli,512249,Ambardi,72,Muli,2,AMBARDI,2009,MULI,42,SURENDRANAGAR,70,HALVAD,24,GUJARAT,24,,,1439.43,222,1288,648,640,240,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,363310,1,,2,2,c,2,c,2,c,1,,1,,1,,2,c,1,,2,b,2,b,2,c,2,c,1,,1,,2,b,2,b,1,,1,,2,c,2,c,2,c,2,c,2,b,2,b,1,,1,,HALVAD,24
585,22.7941646,71.2027767,24,GUJARAT,475,Surendranagar,3793,Muli,512252,Sara,72,Muli,5,SARA,2009,MULI,35,SURENDRANAGAR,55,HALVAD,25,GUJARAT,25,,,4438.95,1267,6546,3379,3167,713,73,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,3,0,1,363310,1,,2,2,c,1,,1,,1,,1,,1,,2,c,1,,1,,1,,2,c,1,,1,,1,,2,c,2,c,1,,1,,2,c,1,,2,c,2,c,1,,1,,1,,1,,HALVAD,25
586,23.1276488,71.0854325,24,GUJARAT,475,Surendranagar,3793,Muli,512275,Tikar,72,Muli,28,TIKAR,2009,MULI,10,SURENDRANAGAR,30,SURENDRANAGAR,30,GUJARAT,30,,,2450.4,740,3332,1736,1596,589,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,363510,1,,2,2,c,1,,1,,1,,1,,1,,1,,1,,2,b,2,b,2,b,1,,1,,1,,2,b,2,b,1,,1,,1,,2,c,2,c,2,c,2,b,2,c,1,,1,,SURENDRANAGAR,30
587,22.6386101,71.4581359,24,GUJARAT,475,Surendranagar,3793,Muli,512279,Muli,72,Muli,32,MULI,2009,MULI,0,SURENDRANAGAR,21,SURENDRANAGAR,21,GUJARAT,21,,,6569.84,1879,9191,4800,4391,1350,49,1,0,1,0,0,0,0,0,1,0,0,4,1,0,3,1,0,0,2,0,1,363510,1,,1,2,c,1,,1,,1,,1,,2,c,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,a,1,,1,,2,c,2,c,2,c,2,c,1,,1,,1,,2,a,SURENDRANAGAR,21
588,23.2609305,68.8273297,24,GUJARAT,475,Surendranagar,3793,Muli,512294,Naliya,72,Muli,47,NALIYA,2009,MULI,9,SURENDRANAGAR,30,SURENDRANAGAR,30,GUJARAT,30,,,1145.74,330,1607,853,754,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,363430,1,,2,2,c,2,b,2,c,1,,1,,1,,2,b,1,,2,b,2,b,2,b,2,b,1,,1,,2,b,2,b,1,,1,,2,b,2,c,2,c,2,b,2,b,2,b,1,,2,a,SURENDRANAGAR,30
